index,label,mean_mse,max_mse,mean_cos,min_cos,num_masked_patches,anomaly_score
1071,4,0.1362694501876831,0.4294165074825287,0.9231945872306824,0.7582354545593262,32,0.3586582452058792
127,2,0.19123031198978424,0.31289374828338623,0.8913087248802185,0.8225610256195068,33,0.3585463136434555
647,1,0.16883325576782227,0.36019453406333923,0.9044411778450012,0.7969457507133484,34,0.35848640501499174
1243,4,0.16113434731960297,0.37574073672294617,0.9083128571510315,0.7836261987686157,31,0.3581734299659729
1054,2,0.18283210694789886,0.3296389877796173,0.8960052728652954,0.8139252066612244,37,0.358051073551178
818,0,0.1833948940038681,0.32838502526283264,0.8959100842475891,0.8138383030891418,31,0.35799639821052553
1230,1,0.16499459743499756,0.36717307567596436,0.9064715504646301,0.7911108732223511,40,0.35793398022651673
301,2,0.18000786006450653,0.3352445065975189,0.8979688882827759,0.8109248280525208,28,0.3578332245349884
1983,2,0.18133553862571716,0.3316727876663208,0.8971722722053528,0.8121244311332703,36,0.3574547052383423
1396,1,0.182374969124794,0.3294242024421692,0.896494448184967,0.8125870823860168,30,0.3574376255273819
1562,4,0.159662127494812,0.3773042857646942,0.9094574451446533,0.7828484773635864,34,0.3573685258626938
850,1,0.18106193840503693,0.33201900124549866,0.8973207473754883,0.8117461800575256,49,0.35733936429023744
849,1,0.18510138988494873,0.3233478367328644,0.8951337933540344,0.8153377175331116,28,0.35726192891597747
27,4,0.15468235313892365,0.3875984251499176,0.9125507473945618,0.7818757891654968,44,0.35722649097442627
1677,1,0.16014526784420013,0.37594613432884216,0.9095019698143005,0.7881066203117371,32,0.35716813802719116
1329,2,0.17094609141349792,0.3529529869556427,0.9031327366828918,0.8008641004562378,35,0.3571093112230301
283,1,0.15615160763263702,0.38420629501342773,0.9117575287818909,0.783794641494751,32,0.3570790022611618
1729,2,0.19130660593509674,0.3093988299369812,0.8915285468101501,0.8246381878852844,32,0.35685316622257235
327,2,0.16327545046806335,0.3685872554779053,0.9077727198600769,0.7921401262283325,29,0.3567918062210083
946,1,0.17054440081119537,0.3528551757335663,0.9035380482673645,0.8008983135223389,34,0.35661818385124205
1131,2,0.14783449470996857,0.40072980523109436,0.9163846969604492,0.7708669900894165,34,0.35656092762947084
1064,9,0.15356093645095825,0.3882023096084595,0.9128110408782959,0.777412474155426,32,0.3563809871673584
1994,1,0.1612362563610077,0.372002512216568,0.9087106585502625,0.7904108762741089,42,0.3563664466142654
336,1,0.13920240104198456,0.41842886805534363,0.9211487174034119,0.7604931592941284,39,0.3563019633293152
735,0,0.16609397530555725,0.36140358448028564,0.9060354828834534,0.7961644530296326,26,0.3561922192573547
312,1,0.17741659283638,0.3373970091342926,0.8993080854415894,0.8082253932952881,27,0.35618428885936737
1725,2,0.15773822367191315,0.3786454498767853,0.9109060764312744,0.7867341041564941,22,0.35597034096717833
997,0,0.17219914495944977,0.3480413854122162,0.9025379419326782,0.800879955291748,32,0.35596604347229005
998,3,0.17000681161880493,0.3526371419429779,0.9038619995117188,0.7975800633430481,36,0.355939182639122
1651,8,0.1710958033800125,0.3501090705394745,0.9026147723197937,0.7986660003662109,39,0.3558888614177704
979,2,0.16990043222904205,0.35265934467315674,0.9036672711372375,0.801177978515625,45,0.35586337745189667
1011,2,0.1447441577911377,0.4054586887359619,0.9179131388664246,0.7663016319274902,45,0.3556821882724762
1432,2,0.16775822639465332,0.3564286231994629,0.9047038555145264,0.7961012125015259,26,0.35550215244293215
0,2,0.18508730828762054,0.31960630416870117,0.8948712944984436,0.816250205039978,27,0.3554033309221268
1698,1,0.17508618533611298,0.3407677412033081,0.9009525775909424,0.8067337274551392,38,0.3553747981786728
1895,4,0.15388493239879608,0.38535475730895996,0.9128412008285522,0.7787610292434692,56,0.35527819097042085
359,0,0.15709809958934784,0.3785054385662079,0.9109951257705688,0.7838566899299622,50,0.3552513062953949
621,4,0.17432701587677002,0.3419574797153473,0.9014637470245361,0.8069930672645569,42,0.3551593810319901
2043,1,0.17196151614189148,0.3468160629272461,0.9024842977523804,0.8044665455818176,38,0.3551211178302765
427,1,0.15166625380516052,0.3894737660884857,0.9141429662704468,0.7781694531440735,30,0.3549888402223587
549,0,0.1565491259098053,0.3789403438568115,0.9111800193786621,0.7825943231582642,29,0.35490129590034486
1490,1,0.13765089213848114,0.41859424114227295,0.9221627712249756,0.7615891098976135,44,0.35473173558712007
1797,0,0.15642528235912323,0.37886402010917664,0.9115280508995056,0.7833801507949829,31,0.354704487323761
51,2,0.13897280395030975,0.4157010018825531,0.9213178753852844,0.7626090049743652,34,0.3546915173530579
729,2,0.1697467565536499,0.3504844903945923,0.9039163589477539,0.7993587851524353,40,0.35459736585617063
606,4,0.16386985778808594,0.362783819437027,0.9073495268821716,0.7954145669937134,32,0.3545268148183823
36,2,0.17806780338287354,0.3324503004550934,0.8988267779350281,0.8094815015792847,38,0.3544102758169174
1328,1,0.16349674761295319,0.36328646540641785,0.9073415994644165,0.7948454022407532,28,0.35440582036972046
470,0,0.17084206640720367,0.34770238399505615,0.9032617211341858,0.8023041486740112,39,0.3543670862913132
637,2,0.15929347276687622,0.3717091977596283,0.9097567200660706,0.7903265953063965,37,0.3541723996400833
281,2,0.16613608598709106,0.35716745257377625,0.9057788848876953,0.7955321073532104,36,0.35414192378520964
887,2,0.1727140098810196,0.3431442677974701,0.9020146131515503,0.8062677979469299,39,0.3540846824645996
2004,0,0.16956467926502228,0.3496819734573364,0.9037152528762817,0.8001124858856201,36,0.3540341407060623
988,1,0.17365461587905884,0.34013912081718445,0.9016727805137634,0.8080517649650574,44,0.35355689823627473
822,1,0.17007915675640106,0.3476752042770386,0.9038277864456177,0.8038142323493958,33,0.3535339802503586
1543,2,0.17144447565078735,0.344025582075119,0.9024959206581116,0.8030531406402588,26,0.3532076746225357
1439,1,0.15250979363918304,0.3840904235839844,0.9136024117469788,0.7801123261451721,28,0.35319476425647733
1522,1,0.15992070734500885,0.3684060275554657,0.9094574451446533,0.789149284362793,34,0.3531779766082764
752,0,0.15517425537109375,0.3781554698944092,0.9119544625282288,0.7832752466201782,44,0.3530565440654755
2175,0,0.17219406366348267,0.34213733673095703,0.9023075699806213,0.8048663139343262,33,0.35303197503089906
1791,1,0.12582798302173615,0.4399758279323578,0.9289793968200684,0.752348780632019,48,0.3529179573059082
1257,2,0.16224345564842224,0.3625170886516571,0.908421516418457,0.7947761416435242,20,0.3526598483324051
2095,2,0.12598377466201782,0.4390917718410492,0.9289155602455139,0.7526372075080872,36,0.35263810455799105
1048,7,0.16554215550422668,0.35517939925193787,0.9060975313186646,0.7954308986663818,30,0.3525221019983292
1946,2,0.17998801171779633,0.3246234059333801,0.8978829383850098,0.8153284192085266,34,0.3525114208459854
315,2,0.1141747310757637,0.4633671045303345,0.9356377124786377,0.7389619946479797,31,0.35229451209306717
1273,1,0.17081010341644287,0.34350261092185974,0.9031677842140198,0.8062261343002319,33,0.35224463045597076
12,0,0.16705577075481415,0.35142698884010315,0.9054803848266602,0.8018108606338501,39,0.3522212266921997
496,4,0.18641820549964905,0.3104099929332733,0.8941211104393005,0.8237611055374146,35,0.35221109092235564
2065,4,0.17232930660247803,0.3401176929473877,0.9022253155708313,0.805756688117981,48,0.35216562151908876
1469,4,0.18713675439357758,0.30869120359420776,0.8935006856918335,0.8235902190208435,39,0.3521322876214981
35,1,0.13627095520496368,0.4163358509540558,0.9231061935424805,0.7657327055931091,44,0.35212826132774355
1555,1,0.17178411781787872,0.3411282002925873,0.9025735855102539,0.8052115440368652,35,0.352090859413147
1219,2,0.12232328206300735,0.4456486701965332,0.9311603307723999,0.7491280436515808,28,0.35203158408403395
1874,2,0.17634810507297516,0.3308417797088623,0.8999016284942627,0.8105467557907104,32,0.35177883207798005
2011,2,0.1677224189043045,0.34892287850379944,0.90510493516922,0.80319744348526,36,0.3516733646392822
542,7,0.1657549887895584,0.3524075448513031,0.9059631824493408,0.7974061965942383,48,0.35136244297027586
135,7,0.16185760498046875,0.36063650250434875,0.9085896611213684,0.7966352105140686,24,0.35131689012050626
1963,1,0.15498945116996765,0.3747856616973877,0.9121962189674377,0.7863284945487976,46,0.3511626601219177
1773,1,0.1689181625843048,0.3450532853603363,0.9041414856910706,0.8024051785469055,38,0.35103065669536593
1598,1,0.17258338630199432,0.33721455931663513,0.9019808769226074,0.8097878098487854,48,0.35099257826805114
467,1,0.15333575010299683,0.37771522998809814,0.9130866527557373,0.7834904789924622,44,0.3508846998214722
178,2,0.17480039596557617,0.3323478400707245,0.9009944796562195,0.8125556111335754,34,0.3508748680353165
24,0,0.15089964866638184,0.3827357292175293,0.9145264625549316,0.7821915149688721,32,0.3508148670196533
57,1,0.17241431772708893,0.33699893951416016,0.9022401571273804,0.807357668876648,33,0.35068977177143096
2126,1,0.12368060648441315,0.4396539628505707,0.9300673007965088,0.748849630355835,30,0.3505008578300476
1873,2,0.12447826564311981,0.4375723898410797,0.9295367002487183,0.7485962510108948,30,0.35031079053878783
1935,4,0.16043750941753387,0.36075615882873535,0.9091475009918213,0.793573796749115,41,0.34990083873271943
751,8,0.15243707597255707,0.3776211440563202,0.9135850071907043,0.7823368906974792,35,0.3498891472816467
777,2,0.14581595361232758,0.3912869989871979,0.9173741936683655,0.7731657028198242,34,0.34972203373908994
1479,1,0.17038491368293762,0.33928248286247253,0.9033712148666382,0.8060740232467651,40,0.3496890336275101
199,1,0.1494189351797104,0.38352394104003906,0.9153782725334167,0.7804902195930481,30,0.34964307844638826
1270,4,0.15970344841480255,0.36133790016174316,0.9096952676773071,0.7962733507156372,29,0.34940287172794343
403,0,0.161926731467247,0.3565661609172821,0.9082637429237366,0.798984169960022,44,0.3493834376335144
776,0,0.16926446557044983,0.340938001871109,0.9042620658874512,0.8078266382217407,32,0.3493072599172592
1646,4,0.1465122401714325,0.38877153396606445,0.9169767498970032,0.7770859599113464,40,0.3492003321647644
303,1,0.15971051156520844,0.3607361316680908,0.909724235534668,0.7965951561927795,26,0.349106153845787
445,4,0.16121068596839905,0.35744500160217285,0.9086164236068726,0.7984070181846619,38,0.34907154440879823
1365,2,0.16651594638824463,0.3457769453525543,0.9055823087692261,0.8028417229652405,41,0.34884618818759916
1281,7,0.16076436638832092,0.35791799426078796,0.9090678095817566,0.7979205250740051,37,0.34881658256053927
943,8,0.1763308048248291,0.3249623477458954,0.8999911546707153,0.813931941986084,26,0.34881286323070526
2155,1,0.16374337673187256,0.3514174520969391,0.9072996377944946,0.8017065525054932,37,0.34872213900089266
2150,0,0.1418510228395462,0.39744964241981506,0.9195545315742493,0.7706972360610962,32,0.3486203908920288
2104,2,0.14058957993984222,0.400034099817276,0.920454204082489,0.7695593237876892,29,0.34856120944023133
1042,2,0.15522603690624237,0.3689572811126709,0.9118735194206238,0.788617730140686,34,0.34851732552051545
983,1,0.1670384705066681,0.34381234645843506,0.905569314956665,0.8052182197570801,22,0.34838771224021914
1009,3,0.18158356845378876,0.31271257996559143,0.8972150683403015,0.8219922780990601,20,0.3482183516025543
1635,2,0.1451295167207718,0.3895958662033081,0.9179242253303528,0.7768738269805908,28,0.34813502728939055
473,1,0.12157191336154938,0.4394204616546631,0.9315317273139954,0.7525913119316101,29,0.3481289714574814
789,0,0.15824493765830994,0.3616009056568146,0.9105245471000671,0.7947031259536743,37,0.34799293577671053
1229,2,0.18028408288955688,0.31429344415664673,0.8977327346801758,0.8217748403549194,36,0.34765753149986267
799,1,0.16001757979393005,0.3570002019405365,0.9092933535575867,0.7984611988067627,30,0.34758834540843964
855,0,0.16153709590435028,0.35354962944984436,0.9086767435073853,0.8007429838180542,25,0.34744423627853394
1536,7,0.15535147488117218,0.3664865493774414,0.9121922254562378,0.792747974395752,36,0.3473755270242691
596,1,0.1614077091217041,0.35345974564552307,0.9085795879364014,0.800736665725708,36,0.3472796231508255
1368,8,0.1844370812177658,0.3043838441371918,0.8951848745346069,0.8273971676826477,35,0.347110515832901
953,4,0.1714543104171753,0.3313312232494354,0.902582049369812,0.8100667595863342,31,0.3468617171049118
2119,1,0.14612042903900146,0.3841523826122284,0.9175487756729126,0.7808133959770203,42,0.3464417427778244
1628,1,0.1462211161851883,0.38382136821746826,0.9173088073730469,0.7803707122802734,42,0.3464009195566177
852,0,0.15982486307621002,0.35487857460975647,0.9093515276908875,0.7977755069732666,42,0.34632899761199953
222,2,0.1759263277053833,0.32044050097465515,0.9003434181213379,0.8185877799987793,37,0.3461122363805771
1473,0,0.1712183952331543,0.33023807406425476,0.9025553464889526,0.8091661930084229,36,0.3460818976163864
1422,4,0.17560207843780518,0.32096537947654724,0.9000774025917053,0.8171877264976501,39,0.34607702791690825
1213,2,0.16727253794670105,0.3385973870754242,0.9052627682685852,0.8060061931610107,40,0.34604495465755464
1563,2,0.17393499612808228,0.32442015409469604,0.9013210535049438,0.8148748874664307,31,0.3460129678249359
367,1,0.1635013073682785,0.34650930762290955,0.9074669480323792,0.8030651807785034,24,0.3460092663764954
339,1,0.1588481366634369,0.3563038408756256,0.9099494814872742,0.7992026805877686,40,0.3460051089525223
1911,8,0.17184942960739136,0.3285079300403595,0.9024319052696228,0.8119786381721497,37,0.3458602041006088
1157,2,0.16982486844062805,0.332853227853775,0.9039422273635864,0.8124426603317261,39,0.34585725963115693
1526,2,0.1289525181055069,0.4186404049396515,0.9269733428955078,0.7585102915763855,40,0.3455753862857819
525,0,0.1432291716337204,0.3881351947784424,0.9188435077667236,0.7760401964187622,48,0.3454124182462692
451,1,0.15680958330631256,0.3593749701976776,0.9110353589057922,0.7943774461746216,22,0.34539353251457217
1672,1,0.12208108603954315,0.43278026580810547,0.9309135675430298,0.752966582775116,20,0.3453798621892929
555,0,0.17018038034439087,0.3309940993785858,0.9033920168876648,0.8109051585197449,39,0.3453382283449173
1926,0,0.15568992495536804,0.36151108145713806,0.911810576915741,0.7932224273681641,36,0.34526440799236296
1187,2,0.15621456503868103,0.36012002825737,0.9117347598075867,0.7970591187477112,38,0.34510110318660736
1339,0,0.17342598736286163,0.323214054107666,0.901355504989624,0.8156710863113403,30,0.34489746391773224
1070,2,0.1550019234418869,0.36214593052864075,0.9120176434516907,0.7959298491477966,44,0.34487312436103823
346,2,0.15364176034927368,0.3649785816669464,0.9129171967506409,0.7899523377418518,30,0.3448393315076828
1140,1,0.12787781655788422,0.4194299280643463,0.9276037812232971,0.7601763606071472,48,0.34483240246772767
241,2,0.16189368069171906,0.3473752439022064,0.9083964824676514,0.8041539192199707,35,0.34474165439605714
248,3,0.15253685414791107,0.3670217990875244,0.9136187434196472,0.7889159917831421,48,0.34468587934970857
754,7,0.1600506752729416,0.3510490953922272,0.9094740748405457,0.8021454811096191,41,0.3446278154850006
838,0,0.15653473138809204,0.3583630621433258,0.911370575428009,0.7976609468460083,24,0.34457920491695404
1030,2,0.15880325436592102,0.3535972833633423,0.9102391600608826,0.8008160591125488,25,0.3445779800415039
256,2,0.18026866018772125,0.308175265789032,0.8978753685951233,0.8251899480819702,31,0.3445687562227249
1277,0,0.122630275785923,0.42994508147239685,0.9308512806892395,0.7579927444458008,37,0.34451768845319747
1289,0,0.17102468013763428,0.3271367847919464,0.9030787348747253,0.8147750496864319,40,0.34428519904613497
654,2,0.14635421335697174,0.3785659074783325,0.9171239733695984,0.7835394740104675,44,0.3439247697591782
733,0,0.1434215009212494,0.384730726480484,0.9190024137496948,0.7830396294593811,52,0.34388662278652193
247,0,0.16177062690258026,0.3458442687988281,0.9084160923957825,0.8049850463867188,36,0.34385115206241607
1573,0,0.162826806306839,0.3434818685054779,0.9076454043388367,0.8065142035484314,34,0.34380320012569426
1871,0,0.16357773542404175,0.34164634346961975,0.9070296883583069,0.8044846057891846,39,0.3436979383230209
603,8,0.18198220431804657,0.30239519476890564,0.8966968059539795,0.8270158171653748,30,0.34351012110710144
514,9,0.16715483367443085,0.3336805999279022,0.9049623012542725,0.8082947134971619,39,0.3434989035129547
1087,2,0.18617616593837738,0.2933863699436188,0.8941034078598022,0.8324452042579651,30,0.34345901012420654
2172,2,0.17151913046836853,0.3244025707244873,0.9027137756347656,0.8153113722801208,30,0.34344903826713563
2042,2,0.17064863443374634,0.32617059350013733,0.9033422470092773,0.8134446740150452,36,0.34339970648288726
1311,1,0.1613750159740448,0.3456784188747406,0.908624529838562,0.8051159381866455,38,0.3433517724275589
1622,1,0.16587911546230316,0.3355971872806549,0.9057931900024414,0.8076529502868652,44,0.34309839010238646
389,9,0.17694255709648132,0.3121897280216217,0.8997402191162109,0.8228937387466431,29,0.3430633991956711
1631,0,0.1736384481191635,0.31895384192466736,0.9015875458717346,0.8191899061203003,24,0.34295661449432374
891,0,0.18477275967597961,0.29537877440452576,0.8951237797737122,0.8325018286705017,34,0.34294976890087125
1018,8,0.16128124296665192,0.34495505690574646,0.9085868000984192,0.8052552938461304,47,0.34290009140968325
786,0,0.16578200459480286,0.3353320062160492,0.9059211611747742,0.8080918788909912,28,0.34285589158535
1986,1,0.1621703952550888,0.3424942195415497,0.9079405069351196,0.8036347031593323,52,0.3426234543323517
2020,1,0.18458512425422668,0.29502764344215393,0.8950927257537842,0.8309382796287537,49,0.34258967339992524
892,1,0.14995011687278748,0.36828628182411194,0.9152067303657532,0.7926032543182373,50,0.3425725847482681
2166,1,0.1717611700296402,0.3221215307712555,0.9027552604675293,0.8155381679534912,31,0.342546409368515
179,0,0.17314638197422028,0.31906795501708984,0.9017207026481628,0.8191681504249573,33,0.3425082892179489
410,0,0.1526138335466385,0.3620668351650238,0.9136649966239929,0.7954952120780945,22,0.3422807514667511
1657,0,0.1537633240222931,0.3596618175506592,0.9131417274475098,0.7969523072242737,40,0.3422800600528717
1236,1,0.16663500666618347,0.3323308229446411,0.9058337807655334,0.8127269744873047,29,0.3422170400619507
761,2,0.14801441133022308,0.3715263307094574,0.9161447882652283,0.7875720858573914,32,0.34216309785842897
773,0,0.15803295373916626,0.3503052294254303,0.91061931848526,0.8010883927345276,48,0.34212363660335543
1043,1,0.13074077665805817,0.40782931447029114,0.9262143969535828,0.7704520225524902,30,0.34203399419784547
289,1,0.14966656267642975,0.36769846081733704,0.9152077436447144,0.7929697036743164,36,0.3419950187206268
1050,0,0.18329405784606934,0.29631367325782776,0.8959988355636597,0.8320960402488708,35,0.34185101091861725
2109,9,0.17179948091506958,0.32057949900627136,0.9024732708930969,0.8154609799385071,34,0.3418419033288956
591,8,0.182513028383255,0.29779186844825745,0.896576464176178,0.8309732675552368,25,0.34175131618976595
1619,2,0.17180722951889038,0.3202885687351227,0.9025545716285706,0.8165786266326904,49,0.34169605672359465
1846,1,0.16430670022964478,0.3361247479915619,0.9070245027542114,0.8103299736976624,34,0.3416666239500046
147,0,0.1451995074748993,0.37644103169441223,0.9178041219711304,0.7845076322555542,38,0.34163961112499236
1100,1,0.15414166450500488,0.35744762420654297,0.9127554893493652,0.7953513264656067,35,0.34158992767333984
1484,2,0.1723753958940506,0.31877434253692627,0.9020479917526245,0.8194419145584106,38,0.3415577679872513
602,2,0.16644462943077087,0.33118313550949097,0.9056676030158997,0.812103271484375,53,0.3414694368839264
106,0,0.16636736690998077,0.33131423592567444,0.9056890606880188,0.8116353750228882,28,0.3414555788040161
1002,2,0.1530439257621765,0.3593710958957672,0.9132366180419922,0.7941440939903259,42,0.3414058119058609
2177,4,0.17974776029586792,0.30263423919677734,0.8978943228721619,0.8270288705825806,44,0.3412754476070404
243,0,0.18327957391738892,0.29485324025154114,0.895732581615448,0.8316738605499268,38,0.3411329358816147
330,1,0.16950099170207977,0.32360973954200745,0.9037006497383118,0.8150043487548828,44,0.3409357964992523
1325,7,0.17488163709640503,0.31220367550849915,0.9010975360870361,0.8230447173118591,25,0.340873721241951
1506,2,0.17676158249378204,0.30809149146080017,0.8998251557350159,0.8253848552703857,28,0.34082481265068054
33,2,0.17453372478485107,0.31258001923561096,0.901243269443512,0.8229531049728394,24,0.34069940745830535
1970,2,0.15697485208511353,0.34970590472221375,0.9112938642501831,0.8028659224510193,30,0.3406984180212021
723,2,0.11885153502225876,0.42991408705711365,0.932864785194397,0.754677414894104,46,0.3405221000313759
627,2,0.17860309779644012,0.30338868498802185,0.8987355828285217,0.8259908556938171,36,0.3404238820075989
2082,1,0.17081128060817719,0.31985387206077576,0.9031473994255066,0.8188623189926147,48,0.3404234766960144
1643,2,0.16905477643013,0.32342764735221863,0.9041794538497925,0.8168591856956482,36,0.3403506547212601
1841,1,0.1560693383216858,0.35038283467292786,0.9115750193595886,0.8026183247566223,36,0.34010325372219086
3,2,0.17020949721336365,0.32005465030670166,0.9037187695503235,0.8187145590782166,28,0.3398649454116821
1405,1,0.16807250678539276,0.3242485523223877,0.9045984745025635,0.8145427703857422,30,0.3397369354963303
390,8,0.16932259500026703,0.3212210237979889,0.9037802815437317,0.8163706064224243,34,0.33955507874488833
1990,2,0.15976965427398682,0.3413883447647095,0.9092586636543274,0.805013120174408,32,0.3395379602909088
1183,0,0.1546887755393982,0.3521338403224945,0.9124170541763306,0.801408052444458,26,0.3395139902830124
17,2,0.15296055376529694,0.3556044101715088,0.9130602478981018,0.7961788773536682,28,0.33945673406124116
1034,6,0.1498386710882187,0.3620964288711548,0.9154407978057861,0.7955605983734131,27,0.33934280574321746
648,1,0.1716194450855255,0.31593865156173706,0.9025705456733704,0.819370687007904,28,0.339331716299057
1098,2,0.14097827672958374,0.380266934633255,0.9204387664794922,0.7857311367988586,30,0.339067867398262
211,1,0.15776683390140533,0.34453916549682617,0.9102521538734436,0.801354169845581,32,0.3390112012624741
1975,2,0.13632690906524658,0.3896256983280182,0.9226921796798706,0.7751685380935669,52,0.3388705402612686
2115,2,0.14834082126617432,0.36415305733680725,0.9161985516548157,0.7932453155517578,38,0.3387974947690964
1940,1,0.1493503451347351,0.3619813919067383,0.9154720306396484,0.7959463000297546,44,0.3387938380241394
1470,3,0.16058340668678284,0.338217169046402,0.9090151786804199,0.8091772794723511,39,0.33879047334194184
1026,1,0.1303308606147766,0.40221044421195984,0.9264950156211853,0.7736616134643555,44,0.338786581158638
61,8,0.17552319169044495,0.30634427070617676,0.9005951285362244,0.8266341686248779,29,0.3386358141899109
117,4,0.15405194461345673,0.3516872227191925,0.9128138422966003,0.8015470504760742,40,0.3386141717433929
142,8,0.1365201622247696,0.3886425197124481,0.9228856563568115,0.7777563333511353,29,0.3385528564453125
1287,2,0.1625298410654068,0.33346161246299744,0.9079608917236328,0.8100073337554932,40,0.33846455812454224
1798,1,0.16049480438232422,0.3377506732940674,0.9091158509254456,0.8087376356124878,44,0.33845855593681334
305,2,0.14957071840763092,0.36082419753074646,0.915492594242096,0.7962907552719116,28,0.3384335577487946
2034,1,0.15842045843601227,0.3417607247829437,0.9100989103317261,0.8042920231819153,39,0.3382909297943115
2135,7,0.19198493659496307,0.2703748047351837,0.8906798958778381,0.8459287881851196,38,0.33810434937477113
578,7,0.155504509806633,0.3474840819835663,0.9118065237998962,0.8041858673095703,41,0.3380658984184265
2153,1,0.14652061462402344,0.3664276897907257,0.9170498251914978,0.7933568954467773,38,0.3380294770002365
804,8,0.1183830201625824,0.4258290231227875,0.9333381652832031,0.7603059411048889,30,0.3379637151956558
1502,1,0.15276408195495605,0.35292506217956543,0.9132968783378601,0.7978072762489319,40,0.33789692521095277
974,1,0.17388473451137543,0.307361364364624,0.9015750885009766,0.8258073329925537,31,0.33740790784358976
1985,3,0.1549357920885086,0.3472984731197357,0.9120177626609802,0.8011856079101562,34,0.33738325238227845
920,2,0.16588465869426727,0.32414600253105164,0.9062457084655762,0.8163003325462341,32,0.33733308911323545
1820,1,0.15368497371673584,0.3495064973831177,0.9129472374916077,0.8012923002243042,44,0.3371434986591339
75,2,0.1565769910812378,0.3431473970413208,0.9113245606422424,0.8067837953567505,25,0.33701823353767396
1172,1,0.14744563400745392,0.36184966564178467,0.9164897203445435,0.7960188984870911,50,0.3367214947938919
1387,4,0.15226779878139496,0.35161757469177246,0.9139140844345093,0.8017834424972534,45,0.3366851776838303
2124,4,0.15748456120491028,0.34012219309806824,0.9106113910675049,0.8040711283683777,38,0.3364845186471939
1407,9,0.1493799239397049,0.3572486340999603,0.9152159094810486,0.7959890365600586,41,0.3364826500415802
1557,7,0.158425971865654,0.3380938470363617,0.910228431224823,0.809170126914978,38,0.33645005226135255
665,2,0.16588401794433594,0.32223811745643616,0.9059934020042419,0.8160869479179382,29,0.33640373647212984
1864,7,0.18028932809829712,0.2916925847530365,0.8977513909339905,0.8345434665679932,45,0.33636048138141633
811,2,0.15005828440189362,0.3554656505584717,0.9153408408164978,0.7994247674942017,29,0.3362570255994797
843,1,0.16590124368667603,0.3216998279094696,0.9061362743377686,0.817653477191925,30,0.336137530207634
244,0,0.15672291815280914,0.3410967290401459,0.9113536477088928,0.8075443506240845,38,0.3361359179019928
1279,1,0.1519785225391388,0.3511185348033905,0.9140867590904236,0.8019523620605469,36,0.3361291140317917
956,1,0.16457433998584747,0.32445773482322693,0.9067614674568176,0.816964864730835,38,0.33612706065177916
1669,1,0.14987710118293762,0.3550473153591156,0.9151507019996643,0.7973219752311707,49,0.335885688662529
1888,1,0.16100744903087616,0.33134880661964417,0.9087086319923401,0.8130786418914795,48,0.33581098914146423
2122,0,0.1692320704460144,0.31384292244911194,0.9040753841400146,0.8219150900840759,36,0.3357459932565689
209,1,0.16585654020309448,0.32071787118911743,0.9061253666877747,0.8180891275405884,30,0.33560293912887573
1376,1,0.1471075713634491,0.3601381480693817,0.9169051647186279,0.7970550656318665,42,0.33548612892627716
1710,1,0.1507302224636078,0.35211440920829773,0.9144725203514099,0.7987954616546631,45,0.33534017503261565
2096,0,0.17315198481082916,0.3045315444469452,0.9016628265380859,0.8272562623023987,36,0.3352514743804932
541,2,0.15897594392299652,0.3343357741832733,0.9099904894828796,0.8105911612510681,37,0.33514478206634524
669,2,0.09926585108041763,0.4604986906051636,0.9442605376243591,0.7407485246658325,42,0.3350891426205635
1459,1,0.1705188751220703,0.3094005882740021,0.9031546711921692,0.8231667876243591,32,0.33490370213985443
2129,1,0.13338790833950043,0.3877238929271698,0.9243811368942261,0.7783743143081665,56,0.33481174111366274
1768,1,0.16903673112392426,0.31236329674720764,0.9041671752929688,0.822983980178833,42,0.3348016619682312
968,0,0.17249798774719238,0.3048967719078064,0.901909589767456,0.8257040977478027,41,0.33475541472435
271,7,0.14656302332878113,0.35976219177246094,0.9169641137123108,0.7971908450126648,36,0.3347477078437805
534,1,0.16362221539020538,0.32357534766197205,0.9074032306671143,0.8166792988777161,52,0.33466956615447996
343,2,0.15034045279026031,0.3515235483646393,0.9150277376174927,0.8001939058303833,30,0.3345994532108307
405,1,0.1538507640361786,0.3440295159816742,0.9128785729408264,0.8058730363845825,42,0.33457766473293304
154,7,0.1501934975385666,0.35170793533325195,0.9149135947227478,0.8013824224472046,28,0.3345561057329178
2053,0,0.17680111527442932,0.29539844393730164,0.8997745513916016,0.8321747779846191,40,0.33452288210392
982,6,0.15928678214550018,0.33231011033058167,0.9098733067512512,0.8125011920928955,28,0.3344545066356659
1314,1,0.1593087762594223,0.33189964294433594,0.909805953502655,0.8121972680091858,36,0.33427800238132477
1489,2,0.16202500462532043,0.32560232281684875,0.9081308841705322,0.8145222663879395,30,0.3340130776166916
902,1,0.1584811508655548,0.3329542279243469,0.9102614521980286,0.8124924898147583,30,0.3339321196079254
2160,7,0.15031181275844574,0.35000959038734436,0.9148052930831909,0.8026796579360962,32,0.33383607864379883
972,1,0.1638226956129074,0.32138362526893616,0.9073276519775391,0.8176845908164978,30,0.3337817430496216
1170,4,0.1663026511669159,0.3159796893596649,0.9055310487747192,0.8191832900047302,42,0.3337393909692764
701,1,0.16609546542167664,0.3162623643875122,0.9058306813240051,0.8206356167793274,35,0.33364357948303225
874,1,0.1270894557237625,0.39856648445129395,0.927989661693573,0.7703235149383545,39,0.3335737317800522
